station_id,station_name,plant_day,plant_length,total_rain,prop_success_with_start,prop_success_no_start
12343000,Nkhotakota Met,15-Nov,75,1150,0/10,0/10
12343000,Nkhotakota Met,15-Nov,75,1200,0/10,0/10
12343000,Nkhotakota Met,15-Nov,105,200,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,250,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,300,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,350,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,400,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,450,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,500,0/10,10/10
12343000,Nkhotakota Met,15-Nov,105,550,0/10,9/10
12343000,Nkhotakota Met,15-Nov,105,600,0/10,8/10
12343000,Nkhotakota Met,15-Nov,105,650,0/10,8/10
12343000,Nkhotakota Met,15-Nov,105,700,0/10,7/10
12343000,Nkhotakota Met,15-Nov,105,750,0/10,6/10
12343000,Nkhotakota Met,15-Nov,105,800,0/10,6/10
12343000,Nkhotakota Met,15-Nov,105,850,0/10,4/10
12343000,Nkhotakota Met,15-Nov,105,900,0/10,3/10
12343000,Nkhotakota Met,15-Nov,105,950,0/10,2/10
12343000,Nkhotakota Met,15-Nov,105,1000,0/10,2/10
12343000,Nkhotakota Met,15-Nov,105,1050,0/10,1/10
12343000,Nkhotakota Met,15-Nov,105,1100,0/10,1/10
12343000,Nkhotakota Met,15-Nov,105,1150,0/10,0/10
12343000,Nkhotakota Met,15-Nov,105,1200,0/10,0/10
12343000,Nkhotakota Met,15-Nov,135,200,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,250,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,300,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,350,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,400,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,450,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,500,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,550,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,600,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,650,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,700,0/10,10/10
12343000,Nkhotakota Met,15-Nov,135,750,0/10,9/10
12343000,Nkhotakota Met,15-Nov,135,800,0/10,9/10
12343000,Nkhotakota Met,15-Nov,135,850,0/10,8/10
12343000,Nkhotakota Met,15-Nov,135,900,0/10,8/10
12343000,Nkhotakota Met,15-Nov,135,950,0/10,7/10
12343000,Nkhotakota Met,15-Nov,135,1000,0/10,7/10
12343000,Nkhotakota Met,15-Nov,135,1050,0/10,6/10
12343000,Nkhotakota Met,15-Nov,135,1100,0/10,6/10
12343000,Nkhotakota Met,15-Nov,135,1150,0/10,5/10
12343000,Nkhotakota Met,15-Nov,135,1200,0/10,4/10
12343000,Nkhotakota Met,15-Nov,165,200,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,250,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,300,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,350,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,400,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,450,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,500,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,550,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,600,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,650,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,700,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,750,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,800,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,850,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,900,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,950,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,1000,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,1050,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,1100,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,1150,0/10,2/10
12343000,Nkhotakota Met,15-Nov,165,1200,0/10,1/10
12343000,Nkhotakota Met,30-Nov,45,200,3/10,10/10
12343000,Nkhotakota Met,30-Nov,45,250,3/10,9/10
12343000,Nkhotakota Met,30-Nov,45,300,3/10,8/10
12343000,Nkhotakota Met,30-Nov,45,350,2/10,5/10
12343000,Nkhotakota Met,30-Nov,45,400,1/10,3/10
12343000,Nkhotakota Met,30-Nov,45,450,1/10,3/10
12343000,Nkhotakota Met,30-Nov,45,500,0/10,1/10
12343000,Nkhotakota Met,30-Nov,45,550,0/10,1/10
12343000,Nkhotakota Met,30-Nov,45,600,0/10,1/10
12343000,Nkhotakota Met,30-Nov,45,650,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,700,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,750,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,800,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,850,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,900,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,950,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,1000,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,1050,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,1100,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,1150,0/10,0/10
12343000,Nkhotakota Met,30-Nov,45,1200,0/10,0/10
12343000,Nkhotakota Met,30-Nov,75,200,4/10,10/10
12343000,Nkhotakota Met,30-Nov,75,250,4/10,10/10
12343000,Nkhotakota Met,30-Nov,75,300,4/10,10/10
12343000,Nkhotakota Met,30-Nov,75,350,4/10,10/10
12343000,Nkhotakota Met,30-Nov,75,400,4/10,10/10
12343000,Nkhotakota Met,30-Nov,75,450,3/10,9/10
12343000,Nkhotakota Met,30-Nov,75,500,3/10,8/10
12343000,Nkhotakota Met,30-Nov,75,550,3/10,7/10
12343000,Nkhotakota Met,30-Nov,75,600,3/10,6/10
12343000,Nkhotakota Met,30-Nov,75,650,2/10,5/10
12343000,Nkhotakota Met,30-Nov,75,700,2/10,4/10
12343000,Nkhotakota Met,30-Nov,75,750,2/10,3/10
12343000,Nkhotakota Met,30-Nov,75,800,1/10,2/10
12343000,Nkhotakota Met,30-Nov,75,850,0/10,1/10
12343000,Nkhotakota Met,30-Nov,75,900,0/10,1/10
12343000,Nkhotakota Met,30-Nov,75,950,0/10,1/10
12343000,Nkhotakota Met,30-Nov,75,1000,0/10,0/10
12343000,Nkhotakota Met,30-Nov,75,1050,0/10,0/10
12343000,Nkhotakota Met,30-Nov,75,1100,0/10,0/10
12343000,Nkhotakota Met,30-Nov,75,1150,0/10,0/10
12343000,Nkhotakota Met,30-Nov,75,1200,0/10,0/10
12343000,Nkhotakota Met,30-Nov,105,200,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,250,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,300,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,350,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,400,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,450,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,500,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,550,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,600,4/10,10/10
12343000,Nkhotakota Met,30-Nov,105,650,4/10,9/10
12343000,Nkhotakota Met,30-Nov,105,700,4/10,9/10
12343000,Nkhotakota Met,30-Nov,105,750,3/10,8/10
12343000,Nkhotakota Met,30-Nov,105,800,3/10,8/10
12343000,Nkhotakota Met,30-Nov,105,850,3/10,7/10
12343000,Nkhotakota Met,30-Nov,105,900,2/10,5/10
12343000,Nkhotakota Met,30-Nov,105,950,2/10,4/10
12343000,Nkhotakota Met,30-Nov,105,1000,1/10,3/10
12343000,Nkhotakota Met,30-Nov,105,1050,1/10,3/10
12343000,Nkhotakota Met,30-Nov,105,1100,1/10,2/10
12343000,Nkhotakota Met,30-Nov,105,1150,0/10,1/10
12343000,Nkhotakota Met,30-Nov,105,1200,0/10,1/10
12343000,Nkhotakota Met,30-Nov,135,200,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,250,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,300,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,350,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,400,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,450,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,500,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,550,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,600,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,650,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,700,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,750,3/10,7/10
12343000,Nkhotakota Met,30-Nov,135,800,3/10,6/10
12343000,Nkhotakota Met,30-Nov,135,850,3/10,6/10
12343000,Nkhotakota Met,30-Nov,135,900,2/10,6/10
12343000,Nkhotakota Met,30-Nov,135,950,2/10,6/10
12343000,Nkhotakota Met,30-Nov,135,1000,2/10,5/10
12343000,Nkhotakota Met,30-Nov,135,1050,2/10,5/10
12343000,Nkhotakota Met,30-Nov,135,1100,2/10,5/10
12343000,Nkhotakota Met,30-Nov,135,1150,2/10,4/10
12343000,Nkhotakota Met,30-Nov,135,1200,2/10,3/10
12343000,Nkhotakota Met,30-Nov,165,200,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,250,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,300,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,350,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,400,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,450,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,500,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,550,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,600,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,650,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,700,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,750,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,800,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,850,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,900,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,950,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,1000,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,1050,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,1100,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,1150,0/10,0/10
12343000,Nkhotakota Met,30-Nov,165,1200,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,200,8/10,9/10
12343000,Nkhotakota Met,15-Dec,45,250,8/10,9/10
12343000,Nkhotakota Met,15-Dec,45,300,7/10,8/10
12343000,Nkhotakota Met,15-Dec,45,350,5/10,6/10
12343000,Nkhotakota Met,15-Dec,45,400,4/10,5/10
12343000,Nkhotakota Met,15-Dec,45,450,4/10,4/10
12343000,Nkhotakota Met,15-Dec,45,500,3/10,4/10
12343000,Nkhotakota Met,15-Dec,45,550,1/10,1/10
12343000,Nkhotakota Met,15-Dec,45,600,1/10,1/10
12343000,Nkhotakota Met,15-Dec,45,650,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,700,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,750,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,800,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,850,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,900,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,950,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,1000,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,1050,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,1100,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,1150,0/10,0/10
12343000,Nkhotakota Met,15-Dec,45,1200,0/10,0/10
12343000,Nkhotakota Met,15-Dec,75,200,9/10,10/10
12343000,Nkhotakota Met,15-Dec,75,250,9/10,10/10
12343000,Nkhotakota Met,15-Dec,75,300,9/10,10/10
12343000,Nkhotakota Met,15-Dec,75,350,8/10,10/10
12343000,Nkhotakota Met,15-Dec,75,400,8/10,10/10
12343000,Nkhotakota Met,15-Dec,75,450,8/10,10/10
12343000,Nkhotakota Met,15-Dec,75,500,8/10,9/10
12343000,Nkhotakota Met,15-Dec,75,550,7/10,8/10
12343000,Nkhotakota Met,15-Dec,75,600,6/10,6/10
12343000,Nkhotakota Met,15-Dec,75,650,5/10,6/10
12343000,Nkhotakota Met,15-Dec,75,700,4/10,4/10
12343000,Nkhotakota Met,15-Dec,75,750,4/10,4/10
12343000,Nkhotakota Met,15-Dec,75,800,2/10,2/10
12343000,Nkhotakota Met,15-Dec,75,850,1/10,1/10
12343000,Nkhotakota Met,15-Dec,75,900,1/10,1/10
12343000,Nkhotakota Met,15-Dec,75,950,1/10,1/10
12343000,Nkhotakota Met,15-Dec,75,1000,0/10,0/10
12343000,Nkhotakota Met,15-Dec,75,1050,0/10,0/10
12343000,Nkhotakota Met,15-Dec,75,1100,0/10,0/10
12343000,Nkhotakota Met,15-Dec,75,1150,0/10,0/10
12343000,Nkhotakota Met,15-Dec,75,1200,0/10,0/10
12343000,Nkhotakota Met,15-Dec,105,200,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,250,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,300,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,350,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,400,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,450,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,500,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,550,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,600,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,650,8/10,10/10
12343000,Nkhotakota Met,15-Dec,105,700,8/10,9/10
12343000,Nkhotakota Met,15-Dec,105,750,7/10,9/10
12343000,Nkhotakota Met,15-Dec,105,800,7/10,8/10
12343000,Nkhotakota Met,15-Dec,105,850,6/10,7/10
12343000,Nkhotakota Met,15-Dec,105,900,6/10,7/10
12343000,Nkhotakota Met,15-Dec,105,950,5/10,6/10
12343000,Nkhotakota Met,15-Dec,105,1000,4/10,5/10
12343000,Nkhotakota Met,15-Dec,105,1050,3/10,4/10
12343000,Nkhotakota Met,15-Dec,105,1100,3/10,3/10
12343000,Nkhotakota Met,15-Dec,105,1150,3/10,3/10
12343000,Nkhotakota Met,15-Dec,105,1200,2/10,2/10
12343000,Nkhotakota Met,15-Dec,135,200,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,250,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,300,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,350,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,400,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,450,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,500,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,550,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,600,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,650,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,700,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,750,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,800,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,850,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,900,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,950,1/10,2/10
12343000,Nkhotakota Met,15-Dec,135,1000,1/10,1/10
12343000,Nkhotakota Met,15-Dec,135,1050,1/10,1/10
12343000,Nkhotakota Met,15-Dec,135,1100,1/10,1/10
12343000,Nkhotakota Met,15-Dec,135,1150,0/10,0/10
12343000,Nkhotakota Met,15-Dec,135,1200,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,200,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,250,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,300,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,350,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,400,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,450,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,500,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,550,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,600,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,650,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,700,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,750,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,800,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,850,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,900,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,950,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,1000,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,1050,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,1100,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,1150,0/10,0/10
12343000,Nkhotakota Met,15-Dec,165,1200,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,200,10/10,10/10
12343000,Nkhotakota Met,30-Dec,45,250,9/10,9/10
12343000,Nkhotakota Met,30-Dec,45,300,9/10,9/10
12343000,Nkhotakota Met,30-Dec,45,350,8/10,8/10
12343000,Nkhotakota Met,30-Dec,45,400,6/10,6/10
12343000,Nkhotakota Met,30-Dec,45,450,4/10,4/10
12343000,Nkhotakota Met,30-Dec,45,500,2/10,2/10
12343000,Nkhotakota Met,30-Dec,45,550,1/10,1/10
12343000,Nkhotakota Met,30-Dec,45,600,1/10,1/10
12343000,Nkhotakota Met,30-Dec,45,650,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,700,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,750,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,800,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,850,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,900,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,950,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,1000,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,1050,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,1100,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,1150,0/10,0/10
12343000,Nkhotakota Met,30-Dec,45,1200,0/10,0/10
12343000,Nkhotakota Met,30-Dec,75,200,10/10,10/10
12343000,Nkhotakota Met,30-Dec,75,250,10/10,10/10
12343000,Nkhotakota Met,30-Dec,75,300,10/10,10/10
12343000,Nkhotakota Met,30-Dec,75,350,10/10,10/10
12343000,Nkhotakota Met,30-Dec,75,400,10/10,10/10
12343000,Nkhotakota Met,30-Dec,75,450,9/10,9/10
12343000,Nkhotakota Met,30-Dec,75,500,8/10,9/10
12343000,Nkhotakota Met,30-Dec,75,550,8/10,8/10
12343000,Nkhotakota Met,30-Dec,75,600,7/10,7/10
12343000,Nkhotakota Met,30-Dec,75,650,6/10,6/10
12343000,Nkhotakota Met,30-Dec,75,700,5/10,5/10
12343000,Nkhotakota Met,30-Dec,75,750,3/10,4/10
12343000,Nkhotakota Met,30-Dec,75,800,2/10,2/10
12343000,Nkhotakota Met,30-Dec,75,850,2/10,2/10
12343000,Nkhotakota Met,30-Dec,75,900,1/10,1/10
12343000,Nkhotakota Met,30-Dec,75,950,0/10,0/10
12343000,Nkhotakota Met,30-Dec,75,1000,0/10,0/10
12343000,Nkhotakota Met,30-Dec,75,1050,0/10,0/10
12343000,Nkhotakota Met,30-Dec,75,1100,0/10,0/10
12343000,Nkhotakota Met,30-Dec,75,1150,0/10,0/10
12343000,Nkhotakota Met,30-Dec,75,1200,0/10,0/10
12343000,Nkhotakota Met,30-Dec,105,200,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,250,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,300,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,350,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,400,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,450,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,500,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,550,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,600,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,650,7/10,7/10
12343000,Nkhotakota Met,30-Dec,105,700,6/10,6/10
12343000,Nkhotakota Met,30-Dec,105,750,6/10,6/10
12343000,Nkhotakota Met,30-Dec,105,800,5/10,5/10
12343000,Nkhotakota Met,30-Dec,105,850,5/10,5/10
12343000,Nkhotakota Met,30-Dec,105,900,5/10,5/10
12343000,Nkhotakota Met,30-Dec,105,950,4/10,4/10
12343000,Nkhotakota Met,30-Dec,105,1000,3/10,3/10
12343000,Nkhotakota Met,30-Dec,105,1050,2/10,2/10
12343000,Nkhotakota Met,30-Dec,105,1100,2/10,2/10
12343000,Nkhotakota Met,30-Dec,105,1150,1/10,1/10
12343000,Nkhotakota Met,30-Dec,105,1200,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,200,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,250,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,300,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,350,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,400,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,450,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,500,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,550,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,600,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,650,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,700,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,750,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,800,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,850,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,900,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,950,0/10,0/10
12343000,Nkhotakota Met,30-Dec,135,1000,0/10,0/10
